"","vertex","group"
"3907","25683232","1"
"3908","25687994","2"
"3909","25688308","4"
"3910","25688524","3"
"3911","256953","1"
"3912","25695846","7"
"3913","25703509","1"
"3914","25709489","2"
"3915","25710914","3"
"3916","25712020","2"
"3917","25713144","1"
"3918","2572124","1"
"3919","25725944","2"
"3920","25728681","1"
"3921","25730121","1"
"3922","25733206","1"
"3923","25733822","2"
"3924","25734317","3"
"3925","25736333","1"
"3926","25738882","1"
"3927","25744946","3"
"3928","25745710","3"
"3929","25745729","1"
"3930","2575644","53"
"3931","25759053","2"
"3932","25771552","2"
"3933","25775356","3"
"3934","25780726","2"
"3935","25782966","2"
"3936","25784153","1"
"3937","2579768","1"
"3938","25800894","1"
"3939","25801784","1"
"3940","2580409","2"
"3941","25807425","2"
"3942","25809118","1"
"3943","25815766","4"
"3944","25817326","1"
"3945","25824176","1"
"3946","25825361","2"
"3947","25827085","3"
"3948","25828336","1"
"3949","25831264","1"
"3950","25832518","2"
"3951","25835587","3"
"3952","25836598","2"
"3953","25848695","1"
"3954","25851183","2"
"3955","25851979","1"
"3956","25857657","5"
"3957","25861004","2"
"3958","25862202","2"
"3959","25862792","2"
"3960","25862980","1"
"3961","2586835","2"
"3962","25873413","2"
"3963","25874386","3"
"3964","25875062","1"
"3965","25880834","2"
"3966","25883293","2"
"3967","25885552","1"
"3968","2588953","1"
"3969","25890556","1"
"3970","2589064","1"
"3971","25890941","1"
"3972","25891076","1"
"3973","25892501","1"
"3974","25897799","1"
"3975","25899637","1"
"3976","25901836","3"
"3977","25902189","3"
"3978","25904242","1"
"3979","25908593","2"
"3980","25910333","3"
"3981","25915920","12"
"3982","25916030","1"
"3983","25916273","1"
"3984","25916321","10"
"3985","25917310","1"
"3986","25920991","4"
"3987","25922520","1"
"3988","25922965","1"
"3989","25923850","1"
"3990","25926542","3"
"3991","25927336","2"
"3992","25928390","3"
"3993","25934962","2"
"3994","25938812","3"
"3995","25939514","1"
"3996","25939642","3"
"3997","25941762","3"
"3998","25945087","1"
"3999","25948033","1"
"4000","25958261","1"
"4001","25958503","3"
"4002","25960068","3"
"4003","25960341","2"
"4004","25961518","2"
"4005","25961965","2"
"4006","25963266","1"
"4007","25969703","1"
"4008","25976996","47"
"4009","25979970","2"
"4010","2598284","2"
"4011","25987478","25"
"4012","25997971","3"
"4013","26002168","2"
"4014","26009293","2"
"4015","26013635","1"
"4016","26015974","1"
"4017","26017025","2"
"4018","26018186","2"
"4019","26018472","3"
"4020","26018853","1"
"4021","26019002","1"
"4022","26024256","3"
"4023","26024774","1"
"4024","26025820","2"
"4025","26027774","3"
"4026","26029153","1"
"4027","26029742","2"
"4028","26031294","3"
"4029","26035280","1"
"4030","26035383","2"
"4031","26037401","3"
"4032","26037613","2"
"4033","2603796","1"
"4034","26044542","1"
"4035","26050094","3"
"4036","26052647","3"
"4037","26058537","3"
"4038","26063258","1"
"4039","26063298","2"
"4040","26063925","1"
"4041","26065441","3"
"4042","26065877","2"
"4043","26066787","2"
"4044","26070361","3"
"4045","26071500","2"
"4046","26071721","3"
"4047","26071981","2"
"4048","26072968","1"
"4049","260799","2"
"4050","26091680","2"
"4051","26092734","2"
"4052","26095286","1"
"4053","26096638","1"
"4054","26107476","1"
"4055","26111482","1"
"4056","26111773","1"
"4057","26113223","23"
"4058","26120040","1"
"4059","26125802","1"
"4060","26131340","3"
"4061","26136726","1"
"4062","26138735","1"
"4063","26139321","1"
"4064","26141793","1"
"4065","26147169","1"
"4066","2615213","7"
"4067","26160418","4"
"4068","26165402","3"
"4069","26165454","1"
"4070","26167191","1"
"4071","26167833","2"
"4072","26170046","1"
"4073","26176276","1"
"4074","26177795","2"
"4075","26182495","2"
"4076","26183584","3"
"4077","26185118","2"
"4078","26188182","2"
"4079","26189704","1"
"4080","26189735","1"
"4081","26190403","1"
"4082","26195253","2"
"4083","26196656","1"
"4084","26196786","2"
"4085","26196989","2"
"4086","26202073","2"
"4087","26202606","3"
"4088","26204139","2"
"4089","26204754","2"
"4090","262059","2"
"4091","26208427","1"
"4092","26209378","4"
"4093","26215875","1"
"4094","26222658","1"
"4095","26224708","1"
"4096","26226865","1"
"4097","26227902","6"
"4098","26230794","1"
"4099","26231872","1"
"4100","26235904","3"
"4101","26237242","3"
"4102","26237325","1"
"4103","26238873","1"
"4104","26239520","3"
"4105","26240259","1"
"4106","26241773","1"
"4107","26241974","1"
"4108","26243950","2"
"4109","26248028","3"
"4110","26248278","3"
"4111","26248671","3"
"4112","26255890","1"
"4113","26256428","15"
"4114","26261038","3"
"4115","26262452","1"
"4116","26263233","3"
"4117","26264066","1"
"4118","26264558","2"
"4119","26265623","1"
"4120","26267688","1"
"4121","26267781","2"
"4122","26269590","1"
"4123","26269655","1"
"4124","26273127","1"
"4125","26280578","1"
"4126","26281757","1"
"4127","26285257","2"
"4128","26287165","3"
"4129","26290149","1"
"4130","26292350","1"
"4131","26292635","2"
"4132","26294099","2"
"4133","26299804","3"
"4134","26302677","2"
"4135","26306871","1"
"4136","26309041","1"
"4137","26313927","1"
"4138","26314774","1"
"4139","26315815","2"
"4140","2631786","1"
"4141","26319132","3"
"4142","26320935","4"
"4143","26321525","1"
"4144","26327176","1"
"4145","26331794","3"
"4146","26335682","1"
"4147","26337099","2"
"4148","26339001","1"
"4149","26339342","1"
"4150","26340633","1"
"4151","26342202","1"
"4152","26343661","3"
"4153","26345504","1"
"4154","26348413","2"
"4155","26348735","1"
"4156","26349505","1"
"4157","26349817","2"
"4158","26349895","1"
"4159","26351273","3"
"4160","26362471","1"
"4161","26362550","2"
"4162","26363462","3"
"4163","26364884","2"
"4164","26370873","1"
"4165","26380091","3"
"4166","26381196","1"
"4167","263897","1"
"4168","26389826","1"
"4169","26398326","1"
"4170","26401416","2"
"4171","26401589","3"
"4172","26403031","2"
"4173","26404098","1"
"4174","26405606","3"
"4175","26412409","2"
"4176","26417945","2"
"4177","26419332","8"
"4178","26419946","2"
"4179","26420589","3"
"4180","26422139","6"
"4181","26427609","10"
"4182","26428393","53"
"4183","26429745","1"
"4184","26429968","5"
"4185","26434663","1"
"4186","26435380","3"
"4187","26437158","3"
"4188","26438048","3"
"4189","26447414","22"
"4190","26448310","2"
"4191","26456527","1"
"4192","26459523","3"
"4193","26465326","1"
"4194","26465379","2"
"4195","26469503","3"
"4196","26472335","3"
"4197","26472940","1"
"4198","26476153","2"
"4199","26480979","3"
"4200","26499955","2"
"4201","26501247","3"
"4202","26501782","3"
"4203","26507201","2"
"4204","26507759","42"
"4205","26509050","1"
"4206","26511628","2"
"4207","26514555","1"
"4208","26517306","3"
"4209","26518107","4"
"4210","26518328","3"
"4211","26533806","2"
"4212","26535616","2"
"4213","26538749","1"
"4214","26539858","2"
"4215","26541795","1"
"4216","26542575","3"
"4217","26547279","1"
"4218","26548004","1"
"4219","26554457","4"
"4220","26554744","3"
"4221","265583","1"
"4222","26560320","2"
"4223","26561868","4"
"4224","26567951","2"
"4225","26570308","2"
"4226","26576096","2"
"4227","26576479","1"
"4228","26578409","3"
"4229","26587269","1"
"4230","26591547","2"
"4231","26594688","1"
"4232","26595349","3"
"4233","26595735","3"
"4234","26599772","4"
"4235","2660309","1"
"4236","26609415","2"
"4237","26610074","3"
"4238","26610617","6"
"4239","26616962","3"
"4240","26622013","1"
"4241","26623360","1"
"4242","26624217","2"
"4243","26624810","1"
"4244","26625454","1"
"4245","26629651","1"
"4246","26635721","3"
"4247","26639467","2"
"4248","26640335","8"
"4249","26644990","1"
"4250","26645374","2"
"4251","26647537","1"
"4252","26650149","3"
"4253","26653172","3"
"4254","26657373","2"
"4255","26662905","2"
"4256","26669633","1"
"4257","26669697","4"
"4258","26671671","2"
"4259","26673340","3"
"4260","26674491","3"
"4261","26675258","2"
"4262","26675576","1"
"4263","26676122","1"
"4264","26680643","5"
"4265","26681602","2"
"4266","26685413","1"
"4267","26686144","2"
"4268","26688572","3"
"4269","26704840","4"
"4270","26704905","2"
"4271","26707832","3"
"4272","26713726","1"
"4273","26715182","1"
"4274","26717330","2"
"4275","26718012","1"
"4276","26724074","2"
"4277","26725599","3"
"4278","26732902","1"
"4279","26736169","2"
"4280","26736955","1"
"4281","26739884","2"
"4282","26740317","4"
"4283","26742182","2"
"4284","26744226","1"
"4285","26748435","3"
"4286","2675391","1"
"4287","26757139","2"
"4288","26760962","1"
"4289","26762024","1"
"4290","26762196","2"
"4291","26762231","2"
"4292","26763103","1"
"4293","26764857","2"
"4294","26768555","1"
"4295","26772924","3"
"4296","26777083","1"
"4297","26780153","3"
"4298","26782188","4"
"4299","26784228","1"
"4300","26790271","3"
"4301","26791484","1"
"4302","2679191","1"
"4303","26795684","2"
"4304","26805083","3"
"4305","26805093","2"
"4306","26807462","2"
"4307","26808178","3"
"4308","26809101","3"
"4309","26809859","2"
"4310","26818023","3"
"4311","268340","1"
"4312","26837559","3"
"4313","26841119","1"
"4314","26845566","10"
"4315","26848895","1"
"4316","26851766","2"
"4317","26851906","3"
"4318","26854988","3"
"4319","26855926","1"
"4320","26860093","3"
"4321","26861528","3"
"4322","26869369","2"
"4323","26871709","4"
"4324","26886010","2"
"4325","26886157","1"
"4326","2689153","2"
"4327","26899087","3"
"4328","26906891","1"
"4329","26906958","2"
"4330","26907647","1"
"4331","26911718","2"
"4332","26911793","1"
"4333","26913240","1"
"4334","26918179","1"
"4335","26918541","1"
"4336","26920970","3"
"4337","26925326","1"
"4338","26926326","3"
"4339","26927790","1"
"4340","26928669","1"
"4341","26929171","2"
"4342","26931415","2"
"4343","26938520","2"
"4344","26942145","3"
"4345","26942907","2"
"4346","26943067","3"
"4347","26944986","1"
"4348","26948852","1"
"4349","2695029","2"
"4350","26951668","1"
"4351","26969024","4"
"4352","26970987","2"
"4353","26972436","1"
"4354","26972777","2"
"4355","26974351","6"
"4356","26975577","3"
"4357","26976721","2"
"4358","26978250","1"
"4359","26979444","3"
"4360","26981363","1"
"4361","26986512","1"
"4362","26987854","1"
"4363","26988886","3"
"4364","26991829","3"
"4365","26993146","2"
"4366","27002050","3"
"4367","27007337","2"
"4368","27009718","3"
"4369","27010604","1"
"4370","27011197","4"
"4371","27014986","1"
"4372","27018228","2"
"4373","27018592","4"
"4374","27023132","3"
"4375","27025807","1"
"4376","27027899","2"
"4377","27028426","3"
"4378","27031849","1"
"4379","27034564","1"
"4380","27046837","1"
"4381","27048148","4"
"4382","27052979","1"
"4383","27053410","1"
"4384","27058032","3"
"4385","27062737","1"
"4386","27064521","2"
"4387","27064537","16"
"4388","27065476","1"
"4389","27070002","3"
"4390","27078038","2"
"4391","27080507","1"
"4392","27083359","1"
"4393","27085622","1"
"4394","27088003","1"
"4395","27093253","3"
"4396","27094028","3"
"4397","27096980","7"
"4398","27115649","2"
"4399","27116955","3"
"4400","27120648","2"
"4401","27121465","1"
"4402","27123304","1"
"4403","27132512","3"
"4404","271379","2"
"4405","27139781","3"
"4406","27140666","1"
"4407","27155761","1"
"4408","27166655","3"
"4409","27167567","2"
"4410","27171514","2"
"4411","27171553","2"
"4412","27262343","3"
"4413","27263936","3"
"4414","27266336","1"
"4415","27269073","2"
"4416","27282223","1"
"4417","27283974","1"
"4418","2728649","2"
"4419","27291334","1"
"4420","27297324","2"
"4421","27299224","2"
"4422","27301646","1"
"4423","27304193","2"
"4424","27304535","3"
"4425","27309601","2"
"4426","27310112","3"
"4427","27310119","3"
"4428","27315817","1"
"4429","27316083","1"
"4430","27324810","2"
"4431","27339929","1"
"4432","27350553","1"
"4433","27352087","2"
"4434","27354221","1"
"4435","27361216","1"
"4436","27365944","2"
"4437","27383926","2"
"4438","27384942","3"
"4439","27387769","4"
"4440","27387884","2"
"4441","27404236","5"
"4442","27406997","39"
"4443","27409687","2"
"4444","27409985","1"
"4445","27410532","3"
"4446","27410822","1"
"4447","27412652","1"
"4448","27417703","3"
"4449","27424458","2"
"4450","27425870","2"
"4451","27441473","1"
"4452","27444852","1"
"4453","27446537","2"
"4454","27448807","1"
"4455","27454099","3"
"4456","27454913","45"
"4457","27461631","1"
"4458","27464059","46"
"4459","27465780","1"
"4460","27466043","1"
"4461","27480147","3"
"4462","27483932","4"
"4463","27485445","1"
"4464","27486926","1"
"4465","2749678","2"
"4466","27498995","2"
"4467","27505314","1"
"4468","2750941","1"
"4469","27519314","1"
"4470","27524436","3"
"4471","27531261","1"
"4472","27533774","2"
"4473","27534846","2"
"4474","27535610","1"
"4475","27545747","2"
"4476","27549481","1"
"4477","27550314","1"
"4478","27553546","1"
"4479","27554317","1"
"4480","27556095","4"
"4481","27557510","1"
"4482","27560654","3"
"4483","27564890","1"
"4484","27571387","2"
"4485","27572198","4"
"4486","27572212","1"
"4487","27572300","3"
"4488","27577941","2"
"4489","27580785","2"
"4490","27583082","1"
"4491","27589644","3"
"4492","27591052","1"
"4493","27594359","1"
"4494","27596569","1"
"4495","27598040","1"
"4496","27600639","1"
"4497","27600950","2"
"4498","27602781","1"
"4499","27602940","3"
"4500","27603347","3"
"4501","27612273","54"
"4502","27619767","2"
"4503","27622712","10"
"4504","27623532","3"
"4505","27623849","3"
"4506","27630118","2"
"4507","27630238","2"
"4508","27630721","1"
"4509","27632190","2"
"4510","27637967","1"
"4511","27647260","3"
"4512","27648387","4"
"4513","276487","2"
"4514","27650502","3"
"4515","27658467","1"
"4516","27660775","2"
"4517","27664256","1"
"4518","27674018","2"
"4519","27674457","3"
"4520","27678833","3"
"4521","27683606","1"
"4522","27683691","2"
"4523","27693674","2"
"4524","27694938","1"
"4525","27698520","3"
"4526","27700992","2"
"4527","27702463","2"
"4528","27707433","1"
"4529","27709058","3"
"4530","27711901","3"
"4531","27712753","6"
"4532","27716796","3"
"4533","27721382","3"
"4534","27728953","2"
"4535","27733164","2"
"4536","27733806","2"
"4537","27739803","1"
"4538","27750230","2"
"4539","27750270","1"
"4540","27750615","2"
"4541","27761763","14"
"4542","27763488","1"
"4543","27766315","2"
"4544","27769194","3"
"4545","27771453","2"
"4546","27773637","1"
"4547","27774204","1"
"4548","27782621","1"
"4549","2778393","1"
"4550","27790401","7"
"4551","27794538","1"
"4552","27794659","1"
"4553","27796990","1"
"4554","27798470","2"
"4555","27803030","1"
"4556","27807056","4"
"4557","27811452","2"
"4558","27815935","1"
"4559","27822437","3"
"4560","27822464","3"
"4561","27822842","1"
"4562","2782315","1"
"4563","27824173","2"
"4564","27831732","3"
"4565","27835340","2"
"4566","27839803","3"
"4567","27841567","1"
"4568","27844647","3"
"4569","27847407","2"
"4570","27851305","1"
"4571","27852081","3"
"4572","27854934","2"
"4573","27859049","3"
"4574","27867962","1"
"4575","27877990","3"
"4576","27880547","2"
"4577","27880964","1"
"4578","27885067","1"
"4579","27886953","3"
"4580","27891267","1"
"4581","27899340","2"
"4582","279003","21"
"4583","27907111","3"
"4584","27907504","2"
"4585","27912153","2"
"4586","27912986","2"
"4587","27920387","3"
"4588","27921677","2"
"4589","27922650","3"
"4590","27930972","2"
"4591","27934780","1"
"4592","27935696","3"
"4593","27939151","3"
"4594","27939449","2"
"4595","27946852","3"
"4596","27947723","2"
"4597","27959699","3"
"4598","27964780","3"
"4599","27965806","2"
"4600","27972907","1"
"4601","27972947","2"
"4602","27975424","2"
"4603","27975710","1"
"4604","27986447","1"
"4605","27989691","1"
"4606","27994692","1"
"4607","28000941","1"
"4608","28002157","1"
"4609","28005619","54"
"4610","28008960","1"
"4611","28009269","2"
"4612","28010816","2"
"4613","28012368","3"
"4614","28015314","20"
"4615","28022781","3"
"4616","28030561","1"
"4617","28030891","2"
"4618","28035769","1"
"4619","28037436","3"
"4620","28039396","3"
"4621","28039735","1"
"4622","28044722","1"
"4623","28045710","49"
"4624","28054222","1"
"4625","28060549","1"
"4626","28061667","3"
"4627","28069464","2"
"4628","28076915","1"
"4629","28077119","3"
"4630","28088021","2"
"4631","28095535","2"
"4632","28097235","11"
"4633","28098288","2"
"4634","28106756","3"
"4635","28108690","8"
"4636","28115400","3"
"4637","28128815","1"
"4638","28129411","3"
"4639","28129765","5"
"4640","28137938","2"
"4641","28138418","1"
"4642","28148265","4"
"4643","28152619","3"
"4644","28154064","1"
"4645","28156938","2"
"4646","28157644","1"
"4647","28157654","2"
"4648","28158232","1"
"4649","28163214","1"
"4650","28165965","1"
"4651","28171254","2"
"4652","28178057","1"
"4653","28181506","1"
"4654","28181545","3"
"4655","2818559","1"
"4656","28187883","1"
"4657","28188615","2"
"4658","28189343","1"
"4659","28191198","1"
"4660","28191754","1"
"4661","28200091","1"
"4662","28200997","1"
"4663","28202266","1"
"4664","28222002","5"
"4665","28228594","2"
"4666","28233136","3"
"4667","28239848","1"
"4668","28249223","1"
"4669","28252433","1"
"4670","28252514","1"
"4671","28253568","1"
"4672","28257596","2"
"4673","28258836","46"
"4674","28262739","2"
"4675","28263056","2"
"4676","28264386","1"
"4677","28266527","4"
"4678","28267677","3"
"4679","28268456","7"
"4680","28272597","7"
"4681","28274163","2"
"4682","28274229","1"
"4683","28277144","1"
"4684","28278696","1"
"4685","28281636","1"
"4686","28285182","2"
"4687","28287920","2"
"4688","28295852","2"
"4689","28298776","10"
"4690","28301479","2"
"4691","28302043","2"
"4692","28304168","1"
"4693","28306651","13"
"4694","28310289","1"
"4695","28312294","1"
"4696","28314197","1"
"4697","28321377","7"
"4698","28325552","1"
"4699","28330823","3"
"4700","28335521","1"
"4701","28341497","1"
"4702","28342191","7"
"4703","28345081","7"
"4704","28348701","2"
"4705","28352995","1"
"4706","28356950","1"
"4707","28362431","20"
"4708","28368791","2"
"4709","2836898","1"
"4710","28370558","1"
"4711","2837151","1"
"4712","28372026","1"
"4713","28372185","2"
"4714","28372913","1"
"4715","28387765","3"
"4716","28391746","3"
"4717","28404421","2"
"4718","28413989","2"
"4719","28417097","1"
"4720","28417674","3"
"4721","28422969","3"
"4722","28432171","1"
"4723","28436254","2"
"4724","28444870","1"
"4725","28447202","7"
"4726","28447798","2"
"4727","28449131","1"
"4728","28449882","3"
"4729","28449886","2"
"4730","2845125","43"
"4731","28457465","1"
"4732","28460881","1"
"4733","28461945","2"
"4734","28465377","3"
"4735","28465500","2"
"4736","28465541","2"
"4737","28465746","7"
"4738","28472244","7"
"4739","28476702","1"
"4740","284840","2"
"4741","28487117","1"
"4742","28489277","2"
"4743","28491649","6"
"4744","28500415","2"
"4745","28503352","1"
"4746","285070","1"
"4747","28507600","11"
"4748","28509571","3"
"4749","28523152","2"
"4750","28525985","54"
"4751","28534797","1"
"4752","28545240","2"
"4753","28546495","1"
"4754","28547808","8"
"4755","28554917","2"
"4756","28555445","2"
"4757","28556354","1"
"4758","28560243","1"
"4759","28561728","1"
"4760","28566050","16"
"4761","28566074","1"
"4762","28568864","3"
"4763","28569589","1"
"4764","28571334","2"
"4765","28593723","3"
"4766","28596676","3"
"4767","28610817","1"
"4768","28616798","2"
"4769","28631362","1"
"4770","2863950","1"
"4771","28639889","3"
"4772","28647859","2"
"4773","28649439","2"
"4774","286550","1"
"4775","28664126","3"
"4776","28664942","2"
"4777","28678403","2"
"4778","28678920","2"
"4779","28680763","2"
"4780","2868184","1"
"4781","28681875","14"
"4782","28694659","1"
"4783","28697487","23"
"4784","28703588","3"
"4785","28705093","1"
"4786","28705609","8"
"4787","28709173","1"
"4788","28712960","2"
"4789","28714944","4"
"4790","28722040","2"
"4791","2873155","2"
"4792","28739213","3"
"4793","28741294","1"
"4794","28743092","3"
"4795","28745822","2"
"4796","28751874","2"
"4797","28755206","1"
"4798","2877511","11"
"4799","28775522","45"
"4800","28777889","3"
"4801","28796337","1"
"4802","28806320","7"
"4803","28808239","24"
"4804","28810398","6"
"4805","28811550","1"
"4806","28826413","1"
"4807","28827724","1"
"4808","28829544","1"
"4809","2884399","1"
"4810","28850360","4"
"4811","28854751","1"
"4812","28872326","1"
"4813","28890609","2"
"4814","28898870","1"
"4815","28901921","1"
"4816","28905557","2"
"4817","28909101","3"
"4818","2891532","11"
"4819","289199","1"
"4820","28926712","2"
"4821","28940191","1"
"4822","28943064","3"
"4823","28943874","3"
"4824","28944226","4"
"4825","28946241","2"
"4826","28950355","1"
"4827","28953052","1"
"4828","28953434","3"
"4829","28954353","1"
"4830","28954608","2"
"4831","28958192","4"
"4832","28965848","1"
"4833","28972107","4"
"4834","28976551","1"
"4835","28981972","3"
"4836","28983676","1"
"4837","28983913","1"
"4838","28984157","2"
"4839","28987306","2"
"4840","29001691","4"
"4841","29013187","3"
"4842","29016882","3"
"4843","29020445","3"
"4844","29022301","1"
"4845","29036831","1"
"4846","29037168","2"
"4847","29059186","2"
"4848","29060854","37"
"4849","29061174","1"
"4850","2906319","2"
"4851","2906557","1"
"4852","2907288","1"
"4853","29075942","2"
"4854","29088395","3"
"4855","29091964","1"
"4856","29110045","2"
"4857","29114977","2"
"4858","29129465","2"
"4859","29133482","2"
"4860","29137196","2"
"4861","29142834","4"
"4862","29152753","10"
"4863","2915372","2"
"4864","29155408","2"
"4865","29173888","2"
"4866","29179701","3"
"4867","29189130","2"
"4868","29191679","1"
"4869","29198285","2"
"4870","29213881","2"
"4871","29221144","2"
"4872","29226136","3"
"4873","29230275","1"
"4874","29253921","1"
"4875","29258180","1"
"4876","29261608","3"
"4877","29262868","1"
"4878","29268275","4"
"4879","29276194","3"
"4880","29278354","1"
"4881","29287312","1"
"4882","29288631","7"
"4883","29290033","3"
"4884","29295016","1"
"4885","29315493","2"
"4886","29317824","2"
"4887","29330849","1"
"4888","29348404","3"
"4889","29349682","3"
"4890","29358545","14"
"4891","29367918","1"
"4892","2936984","1"
"4893","29374294","1"
"4894","29377991","1"
"4895","2937843","1"
"4896","29381030","7"
"4897","29399536","4"
"4898","29410911","7"
"4899","29411242","1"
"4900","29429009","2"
"4901","29430460","1"
"4902","2943277","2"
"4903","29443717","1"
"4904","2944888","2"
"4905","2947412","2"
"4906","29492553","1"
"4907","29494908","1"
"4908","2949495","2"
"4909","29503470","7"
"4910","29509280","3"
"4911","29513498","1"
"4912","29519708","1"
"4913","29519907","1"
"4914","29525470","1"
"4915","29547661","2"
"4916","2955032","2"
"4917","29580708","1"
"4918","29583140","1"
"4919","29585190","8"
"4920","29588466","3"
"4921","29594690","3"
"4922","29599289","3"
"4923","29609827","3"
"4924","2961348","3"
"4925","2962489","3"
"4926","29628113","1"
"4927","29668960","3"
"4928","29677981","3"
"4929","29678067","1"
"4930","2970526","1"
"4931","2972576","1"
"4932","29726388","1"
"4933","29738196","3"
"4934","29765485","1"
"4935","29796189","3"
"4936","2980391","2"
"4937","2980650","1"
"4938","29821542","2"
"4939","2983027","1"
"4940","29845601","1"
"4941","29870716","34"
"4942","29874167","37"
"4943","29922119","1"
"4944","2993828","2"
"4945","299766","1"
"4946","29993957","1"
"4947","3001308","2"
"4948","3008245","1"
"4949","3013217","2"
"4950","3014380","1"
"4951","3017675","2"
"4952","302202","1"
"4953","3028681","2"
"4954","3036276","1"
"4955","3044145","2"
"4956","3047374","2"
"4957","3048022","3"
"4958","3062368","2"
"4959","3070152","3"
"4960","307068","3"
"4961","307746","1"
"4962","3084917","1"
"4963","3112473","3"
"4964","3117693","6"
"4965","3118100","1"
"4966","3119831","2"
"4967","3122119","3"
"4968","3123558","8"
"4969","3133574","1"
"4970","3149798","2"
"4971","3154668","2"
"4972","3155019","2"
"4973","3160099","2"
"4974","3162913","1"
"4975","3169917","3"
"4976","3170855","1"
"4977","3175395","1"
"4978","318222","3"
"4979","3199866","1"
"4980","321463","2"
"4981","3218205","2"
"4982","3227787","2"
"4983","3229805","3"
"4984","3231668","2"
"4985","3232705","1"
"4986","3232992","1"
"4987","3239474","1"
"4988","324531","2"
"4989","325315","1"
"4990","3254792","1"
"4991","3261049","3"
"4992","3265633","1"
"4993","3269863","2"
"4994","3271732","2"
"4995","3276317","1"
"4996","3284293","1"
"4997","3284534","1"
"4998","3288440","1"
"4999","3294491","51"
"5000","3311765","3"
"5001","3322606","3"
"5002","33272","2"
"5003","3328128","1"
"5004","3333418","1"
"5005","3339629","2"
"5006","3349617","1"
"5007","3350687","1"
"5008","3354200","2"
"5009","335586","1"
"5010","3356245","1"
"5011","3358046","1"
"5012","3361567","1"
"5013","336774","3"
"5014","3373795","1"
"5015","3378850","1"
"5016","337971","1"
"5017","3381395","2"
"5018","3387604","26"
"5019","3390076","1"
"5020","3393931","2"
"5021","3394315","11"
"5022","3398471","1"
"5023","3418262","2"
"5024","3422565","2"
"5025","3429136","1"
"5026","3432908","1"
"5027","3443911","2"
"5028","3459469","2"
"5029","3463243","8"
"5030","3464158","2"
"5031","3478971","4"
"5032","3482867","1"
"5033","3496","2"
"5034","3498570","2"
"5035","3505580","1"
"5036","3505892","2"
"5037","3512151","1"
"5038","3516659","1"
"5039","3523389","1"
"5040","3525362","3"
"5041","3527418","2"
"5042","3527589","2"
"5043","3531413","3"
"5044","3533045","2"
"5045","3537421","2"
"5046","3545535","1"
"5047","3555517","1"
"5048","3557559","8"
"5049","3564200","2"
"5050","3565237","1"
"5051","3582564","1"
"5052","3585223","2"
"5053","3592050","2"
"5054","3602169","1"
"5055","3609849","1"
"5056","3611169","1"
"5057","3611376","2"
"5058","3619889","1"
"5059","3638595","2"
"5060","3648501","3"
"5061","3654824","2"
"5062","3662918","2"
"5063","3672565","1"
"5064","3678034","2"
"5065","3685895","1"
"5066","3691234","3"
"5067","3694771","2"
"5068","3710298","1"
"5069","3718055","1"
"5070","3733489","2"
"5071","3738399","1"
"5072","3745191","2"
"5073","3747077","3"
"5074","3747782","2"
"5075","3757238","3"
"5076","375993","2"
"5077","3761000","1"
"5078","376518","1"
"5079","3768679","2"
"5080","3777137","1"
"5081","3777264","1"
"5082","3777385","2"
"5083","3777718","3"
"5084","3785225","1"
"5085","3788040","1"
"5086","3795661","1"
"5087","3802207","2"
"5088","3806853","1"
"5089","3814457","1"
"5090","3817305","2"
"5091","3817435","1"
"5092","3848052","1"
"5093","3850297","1"
"5094","3852942","1"
"5095","3856680","1"
"5096","3857233","3"
"5097","3863701","2"
"5098","3869537","2"
"5099","3872801","1"
"5100","3878422","2"
"5101","3880186","1"
"5102","3887995","2"
"5103","3888873","1"
"5104","3891332","1"
"5105","3906251","2"
"5106","3911281","1"
"5107","3912429","2"
"5108","3916354","2"
"5109","3917089","2"
"5110","3918932","8"
"5111","3920213","1"
"5112","3920342","1"
"5113","3925701","2"
"5114","3928177","1"
"5115","3935219","3"
"5116","394008","2"
"5117","3941180","2"
"5118","3941327","2"
"5119","3944841","1"
"5120","39505","3"
"5121","3952461","2"
"5122","3953292","2"
"5123","3956946","1"
"5124","3963205","1"
"5125","3970169","1"
"5126","3980875","16"
"5127","3992705","1"
"5128","399561","2"
"5129","4","35"
"5130","4002689","38"
"5131","4010129","1"
"5132","401768","1"
"5133","4032189","1"
"5134","4034001","3"
"5135","4041997","1"
"5136","4044516","1"
"5137","404614","1"
"5138","40487","2"
"5139","4061945","1"
"5140","4068323","1"
"5141","4072462","1"
"5142","4074325","1"
"5143","4076545","1"
"5144","4077299","1"
"5145","4079072","1"
"5146","4090004","1"
"5147","4093768","2"
"5148","4096682","2"
"5149","4101030","2"
"5150","4118561","2"
"5151","4118820","7"
"5152","4125080","1"
"5153","4142297","1"
"5154","414665","2"
"5155","4148018","2"
"5156","4149570","1"
"5157","4167521","2"
"5158","4168708","3"
"5159","4172716","1"
"5160","4176777","3"
"5161","4176991","1"
"5162","4183525","2"
"5163","4184420","12"
"5164","4185465","2"
"5165","4188926","2"
"5166","4191497","1"
"5167","419575","2"
"5168","4201584","3"
"5169","4201724","1"
"5170","4201820","2"
"5171","4208271","1"
"5172","4212305","1"
"5173","4229946","3"
"5174","4243701","2"
"5175","425067","1"
"5176","4266227","2"
"5177","427219","1"
"5178","4288747","3"
"5179","4296166","2"
"5180","4298376","1"
"5181","4304181","2"
